Time iter	q1	qdot1	qddot1	q2	qdot2	qddot2	
806	0.16125698334137978	3.9605847581761755	-63.60913411343076	-0.057642946221348974	-1.1946006208097288	12.45523755350769	
807	0.16518504910660717	3.8956905331159213	-66.18369430147291	-0.058831098003240455	-1.1817473509018872	13.252121763908637	
808	0.1690469448167763	3.8282423958674494	-68.7171476248752	-0.06000600027995318	-1.1681011809413602	14.041096938861871	
809	0.17284013757845634	3.7582822903171196	-71.20781722303443	-0.061166864252763305	-1.153670284119413	14.821634245910403	
810	0.17656213727315961	3.68585382391466	-73.65405270581552	-0.06231290955914752	-1.1384633599194471	15.593209893915208	
811	0.18021049820736434	3.6110022406536166	-76.05423125350296	-0.06344336479645717	-1.1224896289003843	16.35530548398139	
812	0.18378282073497293	3.533774392960548	-78.40675869949023	-0.0645574680402011	-1.1057588271307492	17.107408357164054	
813	0.18727675285112283	3.454218712510328	-80.71007059540167	-0.06565446735658971	-1.088281200276784	17.849011938724367	
814	0.19068999175628545	3.372385179985656	-82.96263325767909	-0.06673362130899606	-1.0700674973481599	18.57961607870019	
815	0.19402028538960647	3.2883252937996383	-85.16294479491663	-0.06779419945799342	-1.0511289641050914	19.298727388560685	
816	0.19726543393046067	3.2020920378009246	-87.30953611547481	-0.06883548285463288	-1.0314773361308736	20.00585957372987	
817	0.20042329126721375	3.1137398479815634	-89.40097191452627	-0.06985676452662833	-1.0111248315740942	20.700533761735645	
818	0.2034917664322047	3.023324578208603	-91.4358516396125	-0.07085734995712087	-0.9900841435649993	21.382278825782812	
819	0.2064688250019824	2.9309034650007777	-93.4128104349036	-0.07183655755569926	-0.968368432310696	22.050631703524367	
820	0.20935249046185378	2.8365350913725322	-95.33052006244772	-0.07279371912135747	-0.9459913168741118	22.70513771080629	
821	0.21214084553382137	2.7402793497682443	-97.18768980051443	-0.07372818029707574	-0.9229668666418231	23.345350850202617	
822	0.21483203346701263	2.642197404110031	-98.98306731817833	-0.07463930101571686	-0.8993095924860963	23.970834114085786	
823	0.21742425928972653	2.542351650983118	-100.7154395256669	-0.07552645593693437	-0.8750344376266747	24.58115978207874	
824	0.21991579102224726	2.440805679983436	-102.38363339964341	-0.07638903487479554	-0.8501567681980585	25.17590971264531	
825	0.2223049608496001	2.3376242332526522	-103.98651678309368	-0.07722644321582756	-0.8246923635282245	25.7546756286415	
826	0.22459016625344944	2.232873164226324	-105.52299915926	-0.07803810232720122	-0.7986574061349236	26.31705939662802	
827	0.2267698711023654	2.1266193956214905	-106.99203239890863	-0.07882344995477335	-0.7720684714458864	26.86267329976294	
828	0.2288426066997121	2.018930876690442	-108.39261148072511	-0.07958194061071443	-0.7449425172494651	27.391140304061597	
829	0.23080697278843681	1.9098765397680844	-109.72377518384525	-0.080313045950456	-0.7172968728824145	27.90209431787162	
830	0.23266163851206859	1.7995262561405936	-110.98460675271879	-0.08101625513869781	-0.6891492281616952	28.39518044437837	
831	0.23440534333126023	1.6879507912636402	-112.17423453322814	-0.08169107520422261	-0.6605176220673662	28.870055226940114	
832	0.23603689789523935	1.5752217593589535	-113.29183257990434	-0.08233703138327315	-0.6314204311837956	29.326386887130887	
833	0.2375551848675599	1.4614115774183154	-114.33662123389259	-0.08295366745125357	-0.6018763579065921	29.76385555528079	
834	0.23895915970557716	1.3465934186445707	-115.30786767102548	-0.08354054604252435	-0.571904418422815	30.18215349338908	
835	0.24024785139309837	1.2308411653596187	-116.20488641980613	-0.08409724895806842	-0.5415239304721843	30.580985310234848	
836	0.2414203631256904	1.114229361409708	-117.02703984887228	-0.08462337746081297	-0.5107545008971601	30.96006816854011	
837	0.24247587294815778	0.9968331640987341	-117.77373862356131	-0.08511855255840012	-0.47961601298990936	31.31913198404967	
838	0.24341363434373456	0.8787282956805575	-118.44444213133754	-0.08558241527320722	-0.44812861364431694	31.657919616377594	
839	0.24423297677456424	0.7599909944417234	-119.0386588756088	-0.08601462689942614	-0.4163127003213404	31.97618705148851	
840	0.24493330617307457	0.6406979654061634	-119.5559468379477	-0.08641486924701892	-0.38418890783613385	32.27370357569193	
841	0.24551410538388474	0.5209263306938647	-119.99591380801316	-0.08678284487237609	-0.3517780949754928	32.55025194102075	
842	0.24597493455591526	0.4007535795656189	-120.35821768143836	-0.08711827729551203	-0.3191013309542948	32.80562852187254	
843	0.2463154314844027	0.28025751818630107	-120.64256672496367	-0.08742091120364105	-0.28617988171972286	33.03964346281659	
844	0.24653531190255432	0.159516219139323	-120.84871980894188	-0.08769051264098618	-0.2530351961121686	33.25212081743865	
845	0.2466343697226098	0.03860797072499603	-120.97648660703265	-0.0879268691846819	-0.21968889189181784	33.44289867814262	
846	0.24661247722611104	-0.08238877392416777	-121.02572776267756	-0.08812979010664135	-0.1861627416400102	33.61182929680994	
847	0.24646958520321297	-0.2033954478780316	-120.99635502237705	-0.08829910652126681	-0.15247865854456658	33.75877919621723	
848	0.24620572304090235	-0.32433342156013034	-120.88833133584585	-0.08843467151889262	-0.11865868207835503	33.88362927214766	
849	0.2458209987600248	-0.4451240539822101	-120.70167092241354	-0.08853636028485809	-0.08472496358045208	33.98627488610016	
850	0.2453155990010532	-0.5656887440286292	-120.43643930428009	-0.08860407020411798	-0.05069975174932638	34.066625948541294	
851	0.24468978895856416	-0.6859489817570987	-120.09275330600751	-0.08863772095130705	-0.016605378057535255	34.12460699263503	
852	0.24394391226442386	-0.8058263996821793	-119.67078102051136	-0.08863725456618515	0.01753575790251057	34.16015723838377	
853	0.24307839081971624	-0.9252428240079367	-119.17074174140447	-0.08860263551439874	0.051701203132099104	34.173230647127156	
854	0.2420937245754819	-1.0441203257762857	-118.5929058619939	-0.08853385073350421	0.08586846598943551	34.16379596637807	
855	0.24099049126236843	-1.1623812718973638	-117.937594740404	-0.08843090966420832	0.12001503099281785	34.13183676491078	
856	0.23976934606932718	-1.279948376028475	-117.20518053151785	-0.08829384426679057	0.1541183736540452	34.07735145813385	
857	0.2384310212715242	-1.3967447492681913	-116.39608598538614	-0.08812270902268238	0.18815597533228298	34.00035332364319	
858	0.23697632580766742	-1.5126939506322858	-115.51078421244829	-0.087917580921187	0.22210533809860555	33.90087050701693	
859	0.23540614480698405	-1.6277200372782523	-114.54979841548692	-0.0876785594313351	0.25594399960140596	33.77894601776449	
860	0.2337214390661172	-1.741747614445287	-113.51370158857638	-0.08740576645887937	0.2896495479228607	33.63463771548162	
861	0.23192324447624166	-1.8547018850768537	-112.40311618326731	-0.08709934628844258	0.32319963641663185	33.46801828617438	
862	0.23001267140073342	-1.9665086990930665	-111.21871374203766	-0.08675946551084228	0.35657199851699306	33.279175208779876	
863	0.22799090400375902	-2.077094602280323	-109.96121449930884	-0.08638631293562596	0.38974446250957284	33.068210711880255	
864	0.22585919953018352	-2.1863868847658625	-108.63138695025071	-0.08598009948885976	0.42269496625392416	32.83524172063814	
865	0.2236188875372287	-2.294313629045205	-107.23004738771017	-0.08554105809622395	0.45540157184815505	32.580399793980774	
866	0.2212713690783438	-2.400803757530593	-105.75805940727673	-0.08506944355147776	0.4878424802258831	32.30383105206016	
867	0.21881811583978436	-2.505787079588893	-104.2163333810747	-0.08456553237036633	0.5199960456758123	32.00569609403228	
868	0.21626066923042458	-2.6091943380378027	-102.60582590055724	-0.08402962263005179	0.551840790274266	31.686169906188184	
869	0.21360063942536087	-2.7109572550693897	-100.92753918835858	-0.08346203379416041	0.5833554182210687	31.34544176050995	
870	0.210839704363894	-2.8110085775704268	-99.18252047995946	-0.08286310652354731	0.6145188300692175	30.983715103691743	
871	0.20797960870250887	-2.909282121809373	-97.37186137529507	-0.0822332024728895	0.6453101368388448	30.601207436693894	
872	0.2050221627234994	-3.005712817460185	-95.49669716075886	-0.08157270407322789	0.6757086740060437	30.198150184903128	
873	0.20196924119991672	-3.1002367509335533	-93.55820610200267	-0.08088201430058797	0.7056940153572017	29.774788558982433	
874	0.19882278221754782	-3.19279120798662	-91.55760870804195	-0.0801615564308182	0.7352459866995619	29.331381406470204	
875	0.19558478595466017	-3.283314715582659	-89.49616696704025	-0.07941177378079471	0.7643446794188283	28.868201054252175	
876	0.1922573134202766	-3.3717470829727145	-87.37518355436697	-0.07863312943614958	0.7929704638747116	28.385533141966327	
877	0.188842485151772	-3.458029441971593	-85.19600101322003	-0.07782610596568937	0.821104002625418	27.883676446469963	
878	0.18534247987261104	-3.5421042864011736	-82.96000090855502	-0.07699120512267939	0.8487262634721877	27.36294269745958	
879	0.18175953311107332	-3.62391551067451	-80.66860295469489	-0.07612894753317812	0.8758185323150939	26.823656384362568	
880	0.17809593578083713	-3.703408447494696	-78.32326411719221	-0.07523987237161459	0.902362425811439	26.26615455462132	
881	0.1743540327243209	-3.7805299046431267	-75.92547768967094	-0.07432453702381081	0.9283399038281968	25.690786603492718	
882	0.17053622121970463	-3.8552282008322636	-73.47677234595655	-0.07338351673765896	0.9537332816800844	25.097914055490577	
883	0.16664494945257902	-3.9274532005986007	-70.97871116826937	-0.07241740426167222	0.9785252421449785	24.48791033761661	
884	0.16268271495319403	-3.9971563482122607	-68.43289065220348	-0.07142680947163568	1.0026988472485292	23.861160544510376	
885	0.15865206300030193	-4.064290700580093	-65.84093968872922	-0.07041235898559246	1.0262375498099696	23.218061195673656	
886	0.15455558499261202	-4.128810959119932	-63.20451852437924	-0.0693746957674073	1.0491252047412714	22.559019984920308	
887	0.15039591678889708	-4.190673500584286	-60.52531769990079	-0.06831447871915863	1.071346080091945	21.884455522201083	
888	0.1461757370178125	-4.249836406812354	-57.805056968153266	-0.06723238226261678	1.09288486783196	21.194797067994273	
889	0.14189776535851026	-4.306259493389991	-55.045484192049095	-0.06612909591007429	1.113726694365402	20.490484260379198	
890	0.1375647607931488	-4.359904337197991	-52.2483742231488	-0.06500532382480087	1.1338571307676764	19.771966835028646	
891	0.13317951983242102	-4.410734302829636	-49.41552776155182	-0.06386178437140315	1.153262202739234	19.03970433824622	
892	0.1287448747152394	-4.458714567859306	-46.5487701980054	-0.06269920965637597	1.1719284002689714	18.2941658332519	
893	0.12426369158373633	-4.50381214694464	-43.649950438843945	-0.06151834505913904	1.1898426870006527	17.535829599925318	
894	0.1197388686347543	-4.545995914745481	-40.72093971451978	-0.06031994875385908	1.2069925092958833	16.76518282814194	
895	0.11517333424901724	-4.585236627643615	-37.76363037259382	-0.059104791222363916	1.2233658049873606	15.982721304966843	
896	0.11057004509918966	-4.621506944248093	-34.779934655793134	-0.05787365475846153	1.2389510118163263	15.188949095846915	
897	0.10593198423804552	-4.654781444671607	-31.77178346601193	-0.056627332963982535	1.253737075548351	14.384378220054947	
898	0.10126215916798208	-4.685036648564381	-28.741125115205435	-0.05536663023687075	1.2677134577617795	13.569528320547786	
899	0.09656359989312811	-4.712251031892687	-25.689924063705103	-0.054092361251651906	1.2808701433033847	12.744926328500343	
900	0.09183935695530755	-4.736405042449968	-22.620159646992285	-0.052805350432615764	1.2931976474059896	11.911106122683789	
901	0.08709249945513167	-4.757481114089332	-19.533824791589787	-0.051506431420052394	1.3046870224630358	11.068608183954575	
902	0.08232611305950346	-4.775463679667021	-16.43292472102674	-0.05019644652988783	1.3153298644552929	10.217979245026111	
903	0.07754329799682817	-4.790339182687385	-13.319475652775374	-0.04887624620706943	1.325118319025137	9.359771935805933	
904	0.07274716704123271	-4.802096087640584	-10.195503486713601	-0.047546688473055494	1.33404508719405	8.49454442447631	
905	0.06794084348710508	-4.810724889025163	-7.063042486265744	-0.046208638367767854	1.3421034307192226	7.622860054596555	
906	0.06312745911527252	-4.8162181190485915	-3.924133953112975	-0.044862967386370384	1.3492871770853814	6.745286978420532	
907	0.05831015215214334	-4.818570353999547	-0.7808248959147526	-0.04351055291124007	1.3555907241281913	5.862397786703483	
908	0.05349206522314335	-4.817778219286715	2.3648333055497903	-0.0421522776395006	1.361009044285833	4.97476913522047	
909	0.04867634330178267	-4.813840393139658	5.510786240409114	-0.04078902900649198	1.365537688475588	4.082981368234743	
910	0.04386613165569231	-4.806757608968343	8.654977809526004	-0.0394216986055526	1.3691727895925188	3.187618139188911	
911	0.0390645737909734	-4.796532656378551	11.795351570915214	-0.038051181604493015	1.3719110656275657	2.289266028828706	
912	0.034274809396204066	-4.7831703808414625	14.929852086165033	-0.03667837615914315	1.3737498224026448	1.3885141610430598	
913	0.029499972287449855	-4.766677682016549	18.05642626743702	-0.035304182824357065	1.3746869559205657	0.48595381664471377	
914	0.024743188355624873	-4.747063510727754	21.173024724008243	-0.03392950396286144	1.37472095432786	-0.4178219546254241	
915	0.020007573517549476	-4.724338864593839	24.27760310749884	-0.032555243152335586	1.3738508994888439	-1.3222187236557201	
916	0.015296231672049654	-4.698516782314654	27.36812345488165	-0.031182304591112587	1.37207646816951	-2.2266410727793464	
917	0.010612252662440754	-4.669612336615995	30.442555528416783	-0.02981159250289222	1.3693979328300943	-3.130492987637367	
918	0.005958710246735202	-4.637642625856578	33.49887815157137	-0.02844401054085742	1.365816162025408	-4.033178249811546	
919	0.0013386600769098457	-4.6026267643015375	36.535080540129414	-0.027080461191586913	1.361332620412311	-4.934100829942907	
920	-0.0032448623114362603	-4.5645858710677665	39.54916362753967	-0.025721845179156964	1.3559493683639374	-5.832665281131095	
921	-0.007788843497708576	-4.523543057747221	42.53914138369101	-0.02436906086982558	1.3496690611905517	-6.728277132308522	
922	-0.012290294161909807	-4.479523414715255	45.50304212620152	-0.023023003677692548	1.3424949479671697	-7.620343281358313	
923	-0.01674625105588769	-4.432553996131926	48.438909823283204	-0.021684565471728135	1.334430869968353	-8.5082723876885	
924	-0.021153778958935162	-4.3826638036449745	51.34480538759428	-0.02035463398456317	1.325481258710816	-9.391475264048736	
925	-0.02550997261644947	-4.329883768804168	54.218807959809126	-0.019034092223432067	1.31565113360478	-10.269365267261923	
926	-0.029811958660366813	-4.274246734197469	57.05901618143059	-0.017723817883659503	1.3049460992152397	-11.141358687684303	
927	-0.03405689751010012	-4.215787433320423	59.86354945570099	-0.01642468276508014	1.2933723421345795	-12.0068751370833	
928	-0.03824198525271912	-4.154542469190822	62.63054919614575	-0.015137552191779148	1.2809366274682303	-12.865337934701644	
929	-0.04236445550112477	-4.090550291721776	65.35818006141172	-0.013863284435539512	1.2676462949353136	-13.716174491250536	
930	-0.046421581228983086	-4.023851173866973	68.04463117604178	-0.012602730143380049	1.2535092545864848	-14.55881669054608	
931	-0.0504106765811982	-3.9544871865527815	70.68811733617359	-0.011356731769565675	1.2385339821414325	-15.392701268587015	
932	-0.05432909865871902	-3.882502172412663	73.28688019928747	-0.010126123012468926	1.2227295139487389	-16.217270189782667	
933	-0.05817424927649008	-3.807941718340176	75.83918945735786	-0.008911728256658846	1.2061054415710815	-17.031971020076615	
934	-0.06194357669337372	-3.730853126877618	78.3433439925246	-0.00771436202059033	1.1886719059989792	-17.836257296752276	
935	-0.06563457731288806	-3.6512853864580803	80.79767301466457	-0.006534828410263604	1.1704395914965522	-18.62958889463438	
936	-0.06924479735362364	-3.5692891405195994	83.20053717974768	-0.005373920579219989	1.1514197190829998	-19.411432388474484	
937	-0.07277183448822042	-3.484916655510687	85.55032968875209	-0.004232420195236234	1.1316240396537565	-20.18126141124248	
938	-0.07621333944980667	-3.3982217878074197	87.84547736578112	-0.003111096914075638	1.1110648267455179	-20.9385570081126	
939	-0.07956701760482165	-3.3092599495628283	90.08444171534225	-0.0020107078606498765	1.089754868949567	-21.68280798590813	
940	-0.08283063049116525	-3.2180880735101796	92.26571995744895	-0.0009319971179408793	1.0677074619780815	-22.41351125772699	
941	-0.08600199732063962	-3.1247645767424017	94.3878460402516	0.0001243047759726745	1.0449364003883121	-23.1301721825855	
942	-0.08907899644467038	-3.029349323490589	96.44939162934149	0.0011574813224446904	1.021455968969778	-23.83230489977893	
943	-0.09205956678231832	-2.931903586925243	98.44896707305713	0.0021668305480125253	0.9972809337998378	-24.519432657788354	
944	-0.09494170920961664	-2.8324900100044506	100.38522234335223	0.0031516654810405578	0.9724265329732145	-25.191088137492184	
945	-0.09772348790929285	-2.7311725653940044	102.25684795115046	0.004111314618933335	0.9469084670112944	-25.8468137694328	
946	-0.10040303167996034	-2.628016514484999	104.06257583606813	0.005045122385601076	0.920742888957209	-26.486162045001443	
947	-0.10297853520389012	-2.523088365535113	105.80118022943222	0.005952449578866448	0.8939463941629423	-27.1086958212357	
948	-0.10544826027249968	-2.41645583096022	107.47147849059765	0.006832673807507858	0.8665360097749117	-27.71398861908991	
949	-0.10781053696872327	-2.3081877838038105	109.0723319151757	0.007685189917641079	0.8385291839246664	-28.30162491495508	
950	-0.11006376480545507	-2.1983542134121157	110.60264651536771	0.008509410408147743	0.8099437746315572	-28.871200425218845	
951	-0.11220641381928548	-2.0870261803433436	112.06137377151502	0.009304765834866224	0.780798038424428	-29.422322383683905	
952	-0.11423702561877881	-1.9742757705400238	113.44751135437872	0.010070705203267532	0.7511106186895635	-29.95460981165541	
953	-0.11615421438657074	-1.8601760487939965	114.76010381763224	0.010806696349346204	0.7209005337523261	-30.467693780499932	
954	-0.11795666783459262	-1.7448010115339863	115.99824326023743	0.011512226308463701	0.6901871647000878	-30.96121766651334	
955	-0.11964314811176088	-1.6282255389662144	117.16106995805995	0.01218680167188949	0.6589902429542454	-31.43483739790693	
956	-0.12121249266349986	-1.5105253465989448	118.24777296441921	0.012829948930792893	0.6273298375992864	-31.888221693739823	
957	-0.12266361504249759	-1.391776936182365	119.25759067894401	0.01344121480744681	0.595226342477027	-32.32105229465835	
958	-0.12399550567012606	-1.2720575460954238	120.18981138479174	0.014020166573412646	0.5627004630543143	-32.73302418524785	
959	-0.12520723254798857	-1.1514451012118514	121.04377375318147	0.01456639235448413	0.529773203072649	-33.12384580785811	
960	-0.12629794191908997	-1.0300181622778903	121.81886731542338	0.015079501422176258	0.4964658509883184	-33.49323926776954	
961	-0.12726685887815783	-0.9078558748344205	122.514532902131	0.015559124471554248	0.46279996621179703	-33.84094052951389	
962	-0.12811328793067528	-0.7850379177168174	123.13026304865124	0.01600491388520621	0.42879736515529887	-34.16669960425985	
963	-0.12883661350022055	-0.6616444511659895	123.6656023672212	0.01641654398317222	0.3944801070975023	-34.47028072810043	
964	-0.12943630038374054	-0.5377560645843077	124.12014788510702	0.016793711258651513	0.35987047987460036	-34.7514625311272	
965	-0.12991189415442123	-0.4134537239704842	124.49354934858512	0.01713613459931882	0.3249909854069564	-35.010038197159965	
966	-0.13026302151184999	-0.288818719067634	124.78550949260983	0.017443555494090088	0.28986432507075366	-35.24581561404021	
967	-0.13048939057920123	-0.16393261025906583	124.99578427573704	0.01771573822518737	0.2545133849241383	-35.45861751436346	
968	-0.13059079114720956	-0.038877175246393864	125.12418308053239	0.01795247004536221	0.2189612207974755	-35.64828160653446	
969	-0.13056709486473114	0.08626564445511	125.17056887876032	0.018153561340146403	0.18323104325742248	-35.81466069608485	
970	-0.13041825537572682	0.21141379716900024	125.13485836181677	0.018318845775008977	0.14734620245461116	-35.957622797147486	
971	-0.13014430840253804	0.33648517482280094	125.01702203569323	0.018448180427307823	0.1113301728648302	-36.07705123399398	
972	-0.12974537177535947	0.46139766679060573	124.81708428088153	0.018541445902934543	0.07520653793367796	-36.17284473256344	
973	-0.12922164540784897	0.5860692137778561	124.53512337686409	0.01859854643756099	0.038998974634722954	-36.24491750192514	
974	-0.1285734112188506	0.7104178617128776	124.17127149114528	0.018619409982406056	0.0027312379512706153	-36.29319930561021	
975	-0.1278010330002411	0.8343618156098547	123.72571463307057	0.01860398827445137	-0.03357285470809199	-36.317635522732964	
976	-0.12690495623094653	0.9578194933677678	123.19869257197956	0.018552256891044852	-0.06988943914995917	-36.31818719888675	
977	-0.12588570783721068	1.0807095794699535	122.59049872024121	0.0184642152888412	-0.10619462008230704	-36.294831086732074	
978	-0.12474389589923207	1.2029510785489206	121.90147998077349	0.01833988682703877	-0.1424644868361279	-36.24755967627632	
979	-0.12348020930432244	1.3244633687811103	121.132036559376	0.018179318774882526	-0.1786751291121648	-36.17638121479974	
980	-0.12209541734677382	1.445166255076425	120.28262174192555	0.0179825823034132	-0.21480265274237723	-36.08131971639482	
981	-0.12059036927465737	1.5649800220273742	119.35374163642275	0.017749772461453105	-0.2508231954557569	-35.96241496112695	
982	-0.11896599378381167	1.6838254865828601	118.34595488018574	0.01748100813582942	-0.2867129426380929	-35.8197224837764	
983	-0.11722329845931333	1.8016240504118377	117.25987231238726	0.01717643199584625	-0.32244814307528835	-35.653313552195584	
984	-0.11536336916475715	1.9182977519221618	116.09615661189349	0.016836210422027077	-0.3580051246698251	-35.46327513525153	
985	-0.11338736937970822	2.033769317900159	114.85552190083078	0.01646053341915964	-0.39336031011998523	-35.24970986039267	
986	-0.11129653948572209	2.147962214736668	113.53873331394544	0.016049614513685723	-0.4284902325514433	-35.012735960824415	
987	-0.10909219600136338	2.260800699205642	112.14660653430795	0.015603690635488601	-0.4633715510908852	-34.75248721237899	
988	-0.10677573076668773	2.3722098687615643	110.68000729525014	0.015123021984141328	-0.49798106637131195	-34.46911286002037	
989	-0.1043486100776841	2.4821157113221766	109.1398508489963	0.0146078918796893	-0.5322957359587451	-34.16277753412737	
990	-0.1018123737712096	2.5904451545034983	107.52710140255677	0.014058606598050825	-0.5662926896900773	-33.8336611565065	
991	-0.09916863426098005	2.6971261142742846	105.84277152072617	0.01347549519112965	-0.5999492449118692	-33.48195883625813	
992	-0.09641907552521385	2.8020875429975316	104.08792149708023	0.012858909291743575	-0.6332429216099418	-33.10788075549923	
993	-0.09356545204655749	2.905259476826897	102.26365869282924	0.012209222903483407	-0.6661514574196872	-32.71165204506639	
994	-0.09060958770495395	3.006573082426502	100.3711368446005	0.011526832175626507	-0.6986528225070799	-32.2935126502105	
995	-0.0875533746241461	3.1059607029827907	98.41155534081621	0.010812155163239245	-0.7307252343104476	-31.853717186407597	
996	-0.08439877197253859	3.203355903477628	96.38615846767527	0.010065631572612505	-0.7623471721331474	-31.392534785353362	
997	-0.08114780471917171	3.298693515192381	94.29623462510105	0.009287722492184175	-0.7934973915773862	-30.910248931241593	
998	-0.07780256234559182	3.3919096794130525	92.14311551287088	0.008478910109112411	-0.8241549388095055	-30.407157287410364	
999	-0.07436519751443138	3.4829418903071097	89.9281752877823	0.0076396974116728885	-0.8542991646471628	-29.88357151347172	
1000	-0.07083792469554154	3.5717290369432515	87.65282969232067	0.006770607877662928	-0.8839097384589553	-29.33981707305519	
1001	-0.06722301875054842	3.6582114444257683	85.31853515512717	0.005872185149004716	-0.9129666618671343	-28.776233032236437	
1002	-0.0635228134767325	3.74233091411569	82.92678786403832	0.004944992692749126	-0.9414502822441846	-28.193171848819468	
1003	-0.059739700111157625	3.8240307629117165	80.47912281250771	0.003989613448690832	-0.9693413059941776	-27.590999152589898	
1004	-0.055876125796003345	3.903255861564194	77.97711281929948	0.003006649463814408	-0.9966208116099301	-26.970093516659635	
1005	-0.051934592006080346	3.979952671996349	75.4223675231185	0.001996721513800029	-1.0232702624971435	-26.330846220063147	
1006	-0.0479176529395344	4.054069283607353	72.81653235169294	0.000960468711826117	-1.049271519556849	-25.67366100175972	
1007	-0.04382791387276943	4.125555448532613	70.16128746697247	-0.00010145189508510975	-1.07460685351763	-24.99895380616801	
1008	-0.0396680294806442	4.19436261583722	67.45834668624224	-0.0011883657419247775	-1.0992589570092426	-24.307152520408717	
1009	-0.03544070212302141	4.26044396461931	64.7094563806958	-0.0022995811734944933	-1.12321095636944	-23.598696703451843	
1010	-0.031148680098770323	4.3237544360007085	61.916394351405316	-0.003434389883872661	-1.1464464231759561	-22.87403730727185	
1011	-0.026794755868346714	4.3842507639828785	59.08096868385255	-0.004592067367271214	-1.1689493854957809	-22.13363639024881	
1012	-0.022381764246095365	4.441891505147066	56.20501658170158	-0.005771873379996202	-1.1907043388440377	-21.37796682296067	
1013	-0.017912580563441118	4.496637067178181	53.29040318043004	-0.0069730524132181155	-1.211696256844973	-20.607511986586037	
1014	-0.013390118804154534	4.5484497361927305	50.33902034171839	-0.008194834176250384	-1.231910601587733	-19.82276546406187	
1015	-0.008817329712897622	4.597293702851892	47.35278542924432	-0.009436434090027288	-1.2513333336698182	-19.024230724251353	
1016	-0.004197198878273408	4.643135087241658	44.33364006693536	-0.01069705379046553	-1.2699509219212892	-18.212420799265658	
1017	0.00046725520837895393	4.685941962502618	41.283548879949024	-0.011975881641386823	-1.2877503528030176	-17.38785795519959	
1018	0.00517298311718502	4.7256843771929695	38.20449821997534	-0.01327209325667233	-1.3047191394724704	-16.55107335644881	
1019	0.009916906465657188	4.762334376368956	35.09849487479637	-0.014584852031313347	-1.3208453305107444	-15.702606723858707	
1020	0.014695919925048186	4.795866021367977	31.96756476388448	-0.01591330968101641	-1.3361175183047571	-14.843005986876635	
1021	0.019506893245831568	4.826255408280248	28.813751619886844	-0.01725660679001511	-1.350524847078764	-13.972826930012872	
1022	0.0243466733009912	4.853480685095829	25.639115657736646	-0.018613873366735114	-1.3640570205695621	-13.092632833739632	
1023	0.029212086145789004	4.877522067514846	22.445732231827005	-0.019984229406953373	-1.37670430933998	-12.202994110133329	
1024	0.03409993909266841	4.8983618534092415	19.235690481859237	-0.021366785464087257	-1.388457557725506	-11.304487933479637	
1025	0.039007022799939825	4.9159844359257265	16.011091969188502	-0.022760643226244274	-1.3993081904091067	-10.397697866031903	
1026	0.043930113372884536	4.930376315220064	12.774049303189582	-0.02416489609965823	-1.4092482186195674	-9.483213479258653	
1027	0.048865974475903844	4.9415261088139655	9.526684759870848	-0.025578629798133176	-1.4182702459489096	-8.561629970731811	
1028	0.05381135945433237	4.949424560566742	6.271128892769819	-0.027000922938112046	-1.4263674737846839	-7.63354777695556	
1029	0.05876301346452662	4.954064548254663	3.0095191373317687	-0.028430847638983	-1.4335337063531977	-6.69957218238275	
1030	0.06371767561083357	4.955441089752002	-0.2560015901977623	-0.02986747012823247	-1.4397633553699893	-5.760312924861919	
1031	0.06867208108803843	4.953551347808588	-3.523286298740004	-0.03130985135105052	-1.4450514442941111	-4.81638379777772	
1032	0.0736229633278861	4.948394633419634	-6.790185331980643	-0.03275704758399073	-1.449393612183039	-3.868402249139729	
1033	0.07856705614826658	4.939972407784484	-10.05454778100707	-0.03420811105228369	-1.4527861171453036	-2.9169889779006337	
1034	0.08350109590365255	4.928288282851977	-13.314222898609838	-0.03566209055040069	-1.4552258393881756	-1.9627675277254404	
1035	0.0884218236353748	4.9133480204508695	-16.56706151486488	-0.037118032065461305	-1.4567102838580237	-1.0063638785285995	
1036	0.09332598722032036	4.895159530004855	-19.81091745256162	-0.03857497940307653	-1.4572375824712147	-0.04840603600154199	
1037	0.09821034351663799	4.873732864832543	-23.04364894188017	-0.04003197481521719	-1.4568064959337146	0.9104763805540796	
1038	0.10307166050503715	4.8490802170337775	-26.263120033206135	-0.04148805962969535	-1.4554164151477884	1.8696525518797498	
1039	0.1079067194242674	4.821215910964468	-29.467202007323873	-0.042942274880845434	-1.4530673622044958	2.8284908735555647	
1040	0.11271231689936861	4.7901563953031925	-32.653774781848355	-0.04439366194099002	-1.4497599909609398	3.786359371723842	
1041	0.11748526706128601	4.755920233713731	-35.820728313004096	-0.045841263152275005	-1.4454955872014907	4.74262611944604	
1042	0.12222240365644815	4.71852809410851	-38.96596399210842	-0.047284122458457596	-1.440276068382497	5.696659653404179	
1043	0.1269205821449122	4.678002736518927	-42.08739603547335	-0.04872128603623075	-1.4341039829602644	6.647829390691495	
1044	0.1315766817856864	4.634368999579564	-45.18295286681051	-0.050151802925667184	-1.4269825093023465	7.595506045427707	
1045	0.13618760770784796	4.587653785633961	-48.25057849177009	-0.05157472565936651	-1.4189154541824867	8.53906204487914	
1046	0.1407502929660821	4.537886044470758	-51.2882338628452	-0.05298911088988952	-1.4099072508598038	9.477871944870953	
